2022-02-25 18:43:03.885491,JoinDarkOrder,1197380564367691778,5404,False,1206660807691526146
2022-02-25 18:43:10.129954,Madi_Wrenkowski,1193737776824492032,10804,False,1206660807691526146
2022-02-25 18:43:16.377760,pro_brittany,1191814937976475648,590,False,1206660807691526146
2022-02-25 18:43:22.681526,alleliteglam,1191030580999311365,409,False,1206660807691526146
2022-02-25 18:43:28.922596,KhaliaChronicle,1188892402834165762,1502,False,1206660807691526146
2022-02-25 18:43:35.147369,TheSadiegibbs,1180626147006124032,6351,True,1206660807691526146
2022-02-25 18:43:41.410238,AEWDark,1166533667805704194,25071,True,1206660807691526146
2022-02-25 18:43:47.665423,B_Lee253,1164881169130774528,432,False,1206660807691526146
2022-02-25 18:43:53.906962,down4thecount19,1164235382541737989,568,False,1206660807691526146
2022-02-25 18:44:00.158307,WrestlingCal,1162173169177808896,1637,False,1206660807691526146
2022-02-25 18:44:06.365883,materialfazbear,1159622363513851909,744,False,1206660807691526146
2022-02-25 18:44:12.627766,PAWD_WC,1157183080203005952,2842,False,1206660807691526146
2022-02-25 18:44:18.904402,AllieAinsling,1154066506961100800,2080,False,1206660807691526146
2022-02-25 18:44:25.221737,MissionProWres,1152076512822083584,10553,False,1206660807691526146
2022-02-25 18:44:31.446002,ShopAEW,1151270124432822280,24451,True,1206660807691526146
2022-02-25 18:44:39.454416,CraigPWMusings,1150012653122797574,2519,False,1206660807691526146
2022-02-25 18:44:45.670965,JulianW85,1147580459557089280,1196,False,1206660807691526146
2022-02-25 18:44:51.907530,BabyfacevHeel,1142849649876885505,1675,False,1206660807691526146
2022-02-25 18:44:58.133365,TopFlight612,1133957254091292672,18986,True,1206660807691526146
2022-02-25 18:45:04.367203,collective2022,1128909742984900608,5032,False,1206660807691526146
2022-02-25 18:45:10.586423,AEWonTV,1128707845589876736,404442,True,1206660807691526146
2022-02-25 18:45:16.878803,RefTurnerAEW,1128080367330705410,7578,True,1206660807691526146
2022-02-25 18:45:23.125317,BellToBelles,1117931928336908288,2912,False,1206660807691526146
2022-02-25 18:45:29.354679,WWEonFOX,1115420364220145664,472313,True,1206660807691526146
2022-02-25 18:45:35.576892,ringthebelleds,1111346405120135172,7367,False,1206660807691526146
2022-02-25 18:45:41.790527,TheArnShow,1104142803091763200,44206,True,1206660807691526146
2022-02-25 18:45:47.988731,KAMMEDEE,1103848012382560258,932,False,1206660807691526146
2022-02-25 18:45:54.196856,WatchesJess,1100521066328440835,10539,False,1206660807691526146
2022-02-25 18:46:00.404159,RealSkylerMoore,1098003016198901760,11268,False,1206660807691526146
2022-02-25 18:46:06.655354,AllieKATCH,1097142854009450497,31006,False,1206660807691526146
2022-02-25 18:46:12.855077,AlexM_talkSPORT,1095332600753807364,28987,True,1206660807691526146
2022-02-25 18:46:19.072121,LegitLeyla,1091831713469292544,31559,True,1206660807691526146
2022-02-25 18:46:25.292593,abadon_AEW,1086561428624949248,60934,True,1206660807691526146
2022-02-25 18:46:31.542673,scholarandelbow,1084156300668350464,772,False,1206660807691526146
2022-02-25 18:46:37.745126,swerveconfident,1081671382197518336,56898,True,1206660807691526146
2022-02-25 18:46:43.975909,WRESTHINGS,1080479019466936321,1749,False,1206660807691526146
2022-02-25 18:46:50.205155,Ale_TheLion,1077432483954810880,2782,False,1206660807691526146
2022-02-25 18:46:56.460103,MrBizarro317,1076094380535107584,510,False,1206660807691526146
2022-02-25 18:47:02.658013,Maggie_IK,1075113834854146048,3999,False,1206660807691526146
2022-02-25 18:47:08.903100,wrestfriends,1071596152762585088,566,False,1206660807691526146
2022-02-25 18:47:15.106344,SquarCircleExpo,1068940037943889920,532,False,1206660807691526146
2022-02-25 18:47:21.311954,zheydorntorch,1065743435817148416,1552,True,1206660807691526146
2022-02-25 18:47:27.524904,boy_myth_legend,1062824476432261120,131839,True,1206660807691526146
2022-02-25 18:47:33.713848,WrestleFeatures,1060908107541475330,24418,False,1206660807691526146
2022-02-25 18:47:39.943543,AEW,1054863627029598208,785636,True,1206660807691526146
2022-02-25 18:47:46.182850,itsjerrylynn,1052349139298717698,27077,True,1206660807691526146
2022-02-25 18:47:52.380517,TWrestlingGirls,1050174126994935809,9089,False,1206660807691526146
2022-02-25 18:47:58.620598,LeviEverett5,1044984599003222016,2084,False,1206660807691526146
2022-02-25 18:48:04.873987,ayy_marino,1044673275584888832,5736,False,1206660807691526146
2022-02-25 18:48:11.114999,BillieStarkz,1039701612812533760,13162,False,1206660807691526146
2022-02-25 18:48:17.433927,MajorWFPod,1032693107115130881,29303,False,1206660807691526146
2022-02-25 18:48:23.689225,BizarroLucha,1025242287721332736,2183,False,1206660807691526146
2022-02-25 18:48:29.918484,_coldpress,1021940140887822336,221,False,1206660807691526146
2022-02-25 18:48:36.141868,Mayydayy86,1017588175898927104,1494,False,1206660807691526146
2022-02-25 18:48:42.369974,DDTDivas,1016480427991805952,1447,False,1206660807691526146
2022-02-25 18:48:48.584638,AmyNemmity,1016355802469158912,20080,False,1206660807691526146
2022-02-25 18:48:54.807278,fuller_kiley,1012845980490911744,608,False,1206660807691526146
2022-02-25 18:49:01.025468,PWAnalysis,1001496698797998081,221,False,1206660807691526146
2022-02-25 18:49:07.289951,wrestlekate,985680360385269760,3178,False,1206660807691526146
2022-02-25 18:49:13.485548,RefAubrey,971851524333711361,134363,True,1206660807691526146
2022-02-25 18:49:19.715570,fagandtoad,963138525972615168,2801,False,1206660807691526146
2022-02-25 18:49:25.919120,x_Beast17_x,962430056835543041,9910,False,1206660807691526146
2022-02-25 18:49:32.155819,RealLadyFrost,949877168531755008,35813,False,1206660807691526146
2022-02-25 18:49:38.372782,KillJustinKyle,948083088105623552,6809,False,1206660807691526146
2022-02-25 18:49:44.717731,emilyofpratt,947936291865243648,4629,False,1206660807691526146
2022-02-25 18:49:50.925296,TigerDriver9X,947586528691347456,12662,False,1206660807691526146
2022-02-25 18:49:57.198872,fightxdie,946809150180388864,731,False,1206660807691526146
2022-02-25 18:50:03.467743,WrestleManiacUK,946758438813601792,983,False,1206660807691526146
2022-02-25 18:50:09.663060,AlGetzWrestling,944250180286763008,1882,False,1206660807691526146
2022-02-25 18:50:15.940098,queenoftheringg,940636298980847616,15974,False,1206660807691526146
2022-02-25 18:50:22.245770,5Deuce4Tre7,936947286600384512,1787,False,1206660807691526146
2022-02-25 18:50:28.461593,AEWLive,936438213144645633,127785,True,1206660807691526146
2022-02-25 18:50:34.686374,dorrixariana,932410011652902912,1150,False,1206660807691526146
2022-02-25 18:50:40.913005,deadassgizzy,931442322654613504,1837,False,1206660807691526146
2022-02-25 18:50:47.129679,83Weeks,923402531606319104,30955,False,1206660807691526146
2022-02-25 18:50:53.332661,blackannctable,915337477422010369,3207,False,1206660807691526146
2022-02-25 18:50:59.569465,WrestlingTheo,914623321853108225,1001,False,1206660807691526146
2022-02-25 18:51:05.832440,ParadigmProWres,909933848712097792,7832,False,1206660807691526146
2022-02-25 18:51:12.045158,BigShottyLee,904870814666731520,16232,True,1206660807691526146
2022-02-25 18:51:18.278718,brooklynn_in_tx,896226847566032896,2812,False,1206660807691526146
2022-02-25 18:51:24.596488,WynterStorm24,894560076849188865,4689,False,1206660807691526146
2022-02-25 18:51:30.816915,jericho_cruise,893214990311845888,13299,False,1206660807691526146
2022-02-25 18:51:37.043289,AndrewKarr616,886756564127928321,200,False,1206660807691526146
2022-02-25 18:51:43.311991,realtejana,874448221086646278,6367,False,1206660807691526146
2022-02-25 18:51:49.549045,BLabelPro,862315761859219456,13805,False,1206660807691526146
2022-02-25 18:51:55.773900,realmarkostunt,856321660076609537,71512,True,1206660807691526146
2022-02-25 18:52:01.993239,HeelByNatureYT,856142648402477058,7017,False,1206660807691526146
2022-02-25 18:52:08.316156,DickVanKlondike,852632988852649984,6786,False,1206660807691526146
2022-02-25 18:52:14.554937,ShawnDean773,849691659713433600,22087,True,1206660807691526146
2022-02-25 18:52:20.853595,TheKamDreesen,848587728904237056,3286,False,1206660807691526146
2022-02-25 18:52:27.103471,lucha_angel1,848185426326282241,32486,True,1206660807691526146
2022-02-25 18:52:33.329267,theleemoriarty,846200046894923776,19528,True,1206660807691526146
2022-02-25 18:52:39.531645,PhilDL616,842482175962484736,6165,False,1206660807691526146
2022-02-25 18:52:45.787113,IamKylieRae,839152036331536384,60763,True,1206660807691526146
2022-02-25 18:52:52.043231,PhoenixKidCFR,838309402121641984,830,False,1206660807691526146
2022-02-25 18:52:58.289791,wolfkingvillian,825777888456749057,8502,False,1206660807691526146
2022-02-25 18:53:04.514605,PENTAELZEROM,823733605025226752,131552,True,1206660807691526146
2022-02-25 18:53:10.757401,WresSocietyX,820722636367937537,2031,False,1206660807691526146
2022-02-25 18:53:16.966465,Cu_Comm,820385605012090881,394,False,1206660807691526146
2022-02-25 18:53:23.208827,ericinsarasota,818517789086547968,12319,False,1206660807691526146
2022-02-25 18:53:29.433565,TrishAdora202,815929583971213313,11568,False,1206660807691526146
2022-02-25 18:53:35.665732,MadKing1981,815451826178977792,126015,True,1206660807691526146
2022-02-25 18:53:41.891272,Marq_Quen,815432719316451328,39058,True,1206660807691526146
2022-02-25 18:53:48.116582,fayejackson419,813169543916978176,30531,False,1206660807691526146
2022-02-25 18:53:54.352003,Fightful,812058121531179008,74566,False,1206660807691526146
2022-02-25 18:54:00.577359,FightfulMMA,812057215708307458,2885,False,1206660807691526146
2022-02-25 18:54:06.843786,EvanDeadlySinsW,808907607494762496,1874,False,1206660807691526146
2022-02-25 18:54:13.101092,WrestlingTravel,807005181229535232,22624,True,1206660807691526146
2022-02-25 18:54:19.325265,BTSheetsPod,805819721887129600,2634,False,1206660807691526146
2022-02-25 18:54:25.543388,heyitsericalee,799657441948483585,147,False,1206660807691526146
2022-02-25 18:54:31.792317,TayConti_,791075512319873024,258420,True,1206660807691526146
2022-02-25 18:54:38.022319,MariTalks2Much,784081619086774272,3205,False,1206660807691526146
2022-02-25 18:54:44.254524,JakeAtlasReal,778124942089064448,26158,True,1206660807691526146
2022-02-25 18:54:50.487870,CoreyStormB2D,770139153317109760,6144,False,1206660807691526146
2022-02-25 18:54:56.700087,xoxomani_,764605775893307392,4792,False,1206660807691526146
2022-02-25 18:55:02.924519,PrichardShow,760690981935218688,61628,True,1206660807691526146
2022-02-25 18:55:09.145565,indiewrestling,756656040834428928,28213,False,1206660807691526146
2022-02-25 18:55:15.392661,ZeloWrestling,755859975432318976,3372,False,1206660807691526146
2022-02-25 18:55:21.622265,ReyFenixMx,755061850262253568,110142,True,1206660807691526146
2022-02-25 18:55:27.841973,BeltsByDan,753580314677641221,8387,False,1206660807691526146
2022-02-25 18:55:34.091931,RealWardlow,752510522528927744,53473,True,1206660807691526146
2022-02-25 18:55:40.388106,RefAjaWWE,750163629413130240,28635,True,1206660807691526146
2022-02-25 18:55:46.620177,FightfulSelect,743173713177231361,20801,True,1206660807691526146
2022-02-25 18:55:52.885119,GlennJacobsTN,734096443561148416,135118,True,1206660807691526146
2022-02-25 18:55:59.097391,DLovesRasslin,730746189977649152,1639,False,1206660807691526146
2022-02-25 18:56:05.329548,DarbyAllin,728015864012771329,183278,True,1206660807691526146
2022-02-25 18:56:11.563217,LaceyEvansWWE,719666948263567360,341321,True,1206660807691526146
2022-02-25 18:56:17.756899,VinceGoogling,712908386174689281,35765,False,1206660807691526146
2022-02-25 18:56:23.968915,JustTalkWrestle,710609605395673088,31415,False,1206660807691526146
2022-02-25 18:56:30.211878,bvmbshelledCOM,4884572764,529,False,1206660807691526146
2022-02-25 18:56:36.473296,brandilauren_,4856260426,47280,True,1206660807691526146
2022-02-25 18:56:42.687522,McDreaBean,4825604960,1402,False,1206660807691526146
2022-02-25 18:56:48.914168,MJ_Santii,4780526236,1280,False,1206660807691526146
2022-02-25 18:56:55.159458,Skyebyee,4646532797,30789,True,1206660807691526146
2022-02-25 18:57:01.372808,ragsheets,4551736694,87,False,1206660807691526146
2022-02-25 18:57:07.610632,bfg728,4451927561,21628,True,1206660807691526146
2022-02-25 18:57:13.824451,WrestleVotes,4145791263,49874,False,1206660807691526146
2022-02-25 18:57:20.164866,WWENetworkChron,4114740153,8019,False,1206660807691526146
2022-02-25 18:57:26.440954,RadioTheJules,3764751374,379,False,1206660807691526146
2022-02-25 18:57:32.681960,AthenaPalmer_FG,3653740512,427547,True,1206660807691526146
2022-02-25 18:57:38.904742,TheBillyDixon,3590095882,4826,False,1206660807691526146
2022-02-25 18:57:45.155282,RealMJJenkins_,3517087996,9601,False,1206660807691526146
2022-02-25 18:57:51.383778,IsiahKassidy,3410824275,48633,True,1206660807691526146
2022-02-25 18:57:57.628811,SonnyKissXO,3405370583,59094,True,1206660807691526146
2022-02-25 18:58:03.855233,GOProWrestling,3392460809,6124,False,1206660807691526146
2022-02-25 18:58:10.081945,WeLuvWrestling1,3391433513,1956,False,1206660807691526146
2022-02-25 18:58:16.334528,JacobSchmidt14_,3377213299,115,False,1206660807691526146
2022-02-25 18:58:22.542735,DaniJordyn,3369885016,26371,False,1206660807691526146
2022-02-25 18:58:28.777135,SwoleWorld,3362663615,67918,True,1206660807691526146
2022-02-25 18:58:34.995061,WWE_MandyRose,3322506742,888916,True,1206660807691526146
2022-02-25 18:58:41.253010,WrestlingSheet,3314226727,74548,True,1206660807691526146
2022-02-25 18:58:47.490754,zanepasley,3299011141,577,False,1206660807691526146
2022-02-25 18:58:53.710634,TheKevinFertig,3294471485,6388,False,1206660807691526146
2022-02-25 18:58:59.928534,artxcore,3288012734,6205,False,1206660807691526146
2022-02-25 18:59:06.155997,rexkwondox,3257566801,5721,False,1206660807691526146
2022-02-25 18:59:12.387367,TheMissConnie92,3247041557,292,False,1206660807691526146
2022-02-25 18:59:18.598878,SimoneGJohnson,3244861583,63420,True,1206660807691526146
2022-02-25 18:59:24.806943,StatGuyGreg,3236570703,11693,False,1206660807691526146
2022-02-25 18:59:31.048289,MKWwrestling,3230849671,2126,False,1206660807691526146
2022-02-25 18:59:37.303467,MontezFordWWE,3164774627,197307,True,1206660807691526146
2022-02-25 18:59:43.548825,WellsMania,3073948173,1379,False,1206660807691526146
2022-02-25 18:59:49.769556,KristenAshly,3007600158,4006,False,1206660807691526146
2022-02-25 18:59:56.012090,Carmelo_WWE,2992832620,28033,True,1206660807691526146
2022-02-25 19:00:02.213113,MissLovebat,2974192528,4267,False,1206660807691526146
2022-02-25 19:00:08.472170,EFFYlives,2967959975,33030,False,1206660807691526146
2022-02-25 19:00:14.709088,PWStream,2942334940,56261,False,1206660807691526146
2022-02-25 19:00:20.934447,Alan_V_Angels,2942110938,46115,True,1206660807691526146
2022-02-25 19:00:27.171605,thePenelopeFord,2910430159,85450,True,1206660807691526146
2022-02-25 19:00:33.399045,BrandonThurston,2901373366,15950,False,1206660807691526146
2022-02-25 19:00:39.629922,DallasIrvinWWE,2889917630,9595,False,1206660807691526146
2022-02-25 19:00:45.854759,riho_gtmv,2888370894,48199,True,1206660807691526146
2022-02-25 19:00:52.104544,KennyOmegamanX,2879312390,525516,True,1206660807691526146
2022-02-25 19:00:58.337695,nikoexxtra,2867814854,26147,False,1206660807691526146
2022-02-25 19:01:04.582364,MichaelPSHayes1,2807916420,51143,True,1206660807691526146
2022-02-25 19:01:10.796588,TheKipSabian,2782789191,50170,True,1206660807691526146
2022-02-25 19:01:17.029980,cesarostan,2743725323,1034,False,1206660807691526146
2022-02-25 19:01:23.264077,jmehytr,2729062619,76793,True,1206660807691526146
2022-02-25 19:01:29.537428,thunderrosa22,2660785910,162920,True,1206660807691526146
2022-02-25 19:01:35.754965,kaylavision,2655126359,8076,False,1206660807691526146
2022-02-25 19:01:41.977074,Ms_KristaB,2604479320,1320,False,1206660807691526146
2022-02-25 19:01:48.209169,PWTees,2578893744,89934,True,1206660807691526146
2022-02-25 19:01:54.425455,HeyHeyItsConrad,2571064740,106977,True,1206660807691526146
2022-02-25 19:02:00.640452,WWE_Network_Bot,2570281736,14447,False,1206660807691526146
2022-02-25 19:02:06.873530,_denisesalcedo,2540948251,54657,True,1206660807691526146
2022-02-25 19:02:13.092965,Wheeljack83,2534608675,292,False,1206660807691526146
2022-02-25 19:02:19.322106,SwissrollChris,2460664230,123,False,1206660807691526146
2022-02-25 19:02:25.565483,WrassleRap,2424342684,6258,False,1206660807691526146
2022-02-25 19:02:31.794838,ShutUpExcalibur,2408462113,63384,True,1206660807691526146
2022-02-25 19:02:38.020560,Marie_Shadows,2369519179,2376,False,1206660807691526146
2022-02-25 19:02:44.244908,wrestlenomics,2369134760,9556,False,1206660807691526146
2022-02-25 19:02:50.466189,airikalind,2362624615,756,False,1206660807691526146
2022-02-25 19:02:56.707961,RebelTanea,2352597950,102003,True,1206660807691526146
2022-02-25 19:03:02.932718,JonnyX_Bruh,2323031339,551,False,1206660807691526146
2022-02-25 19:03:09.179592,Tess_Blanchard,2304914424,174695,True,1206660807691526146
2022-02-25 19:03:15.410005,CreateAPro,2303869946,8601,False,1206660807691526146
2022-02-25 19:03:21.631694,FanSidedDDT,2278046930,20674,True,1206660807691526146
2022-02-25 19:03:27.869423,AskWWENetwork,2273582912,33224,False,1206660807691526146
2022-02-25 19:03:34.113355,DLockPro,2252494082,9747,False,1206660807691526146
2022-02-25 19:03:40.344573,YaOnlyLivvOnce,2245639517,875370,True,1206660807691526146
2022-02-25 19:03:46.566815,TheMontyBrown,2236834574,3161,False,1206660807691526146
2022-02-25 19:03:52.771467,BigPercUniverse,2208216158,1721,False,1206660807691526146
2022-02-25 19:03:58.996475,madmadref,2195003761,10121,False,1206660807691526146
2022-02-25 19:04:05.227026,annajay___,2172692378,176636,True,1206660807691526146
2022-02-25 19:04:11.466474,RheaRipley_WWE,1958028342,494571,True,1206660807691526146
2022-02-25 19:04:17.696974,MONEYSSHOT,1917824791,4664,False,1206660807691526146
2022-02-25 19:04:23.915772,DAVISakaDRIP,1906654585,318,False,1206660807691526146
2022-02-25 19:04:30.155983,WWEVacant,1875277039,28382,False,1206660807691526146
2022-02-25 19:04:36.393142,AKirshner123,1740868675,793,False,1206660807691526146
2022-02-25 19:04:42.611207,griffgarrison1,1713881011,26690,True,1206660807691526146
2022-02-25 19:04:48.815692,Malcolmvelli,1691917987,59338,True,1206660807691526146
2022-02-25 19:04:55.064158,GavinRamblesOn,1679983278,1379,False,1206660807691526146
2022-02-25 19:05:01.294602,Nick_Hausman,1658174828,6709,False,1206660807691526146
2022-02-25 19:05:07.511652,ShotziWWE,1628422374,172641,True,1206660807691526146
2022-02-25 19:05:13.730643,DanEnglerWWE,1626725797,14909,True,1206660807691526146
2022-02-25 19:05:19.967534,WWE_HeckATC,1591866234,11539,False,1206660807691526146
2022-02-25 19:05:26.203200,sgovintage,1553978220,8925,True,1206660807691526146
2022-02-25 19:05:32.444934,ADThompson__,1528654044,2681,False,1206660807691526146
2022-02-25 19:05:38.676225,Brendan_SD,1526926712,3868,False,1206660807691526146
2022-02-25 19:05:44.895909,NylaRoseBeast,1446790507,89102,True,1206660807691526146
2022-02-25 19:05:51.109556,ATRIBECALLWEST,1411750472,3099,False,1206660807691526146
2022-02-25 19:05:57.334015,JackEvans711,1322038790,45643,True,1206660807691526146
2022-02-25 19:06:03.561107,SKWrestling_,1290691230,8026,False,1206660807691526146
2022-02-25 19:06:09.786314,AngelicoAAA,1260626695,49089,True,1206660807691526146
2022-02-25 19:06:16.013451,FreddieHudson15,1227108680,1854,False,1206660807691526146
2022-02-25 19:06:22.246275,Courtney_Kay1,1216289088,5596,False,1206660807691526146
2022-02-25 19:06:28.499901,StephMcMahon,1195370804,3166358,True,1206660807691526146
2022-02-25 19:06:34.723624,FuegoDelSol,1134545383,44949,True,1206660807691526146
2022-02-25 19:06:40.942835,aaronrift,1131671738,28123,True,1206660807691526146
2022-02-25 19:06:47.161705,ObserverQuotes,1087917997,25813,False,1206660807691526146
2022-02-25 19:06:53.375703,WWECareers,1080579006,34567,False,1206660807691526146
2022-02-25 19:06:59.667479,ManceWarner,1054637334,15158,False,1206660807691526146
2022-02-25 19:07:05.890415,brosoftralee,1033272595,2891,False,1206660807691526146
2022-02-25 19:07:12.157240,GCWrestling_,1024814245,58593,False,1206660807691526146
2022-02-25 19:07:18.390335,ifyouseekcasey,995147202,5935,False,1206660807691526146
2022-02-25 19:07:24.617845,BeckyLynchWWE,955885435,2123002,True,1206660807691526146
2022-02-25 19:07:30.852598,AngeloDawkins,933479600,112723,True,1206660807691526146
2022-02-25 19:07:37.096960,WWEParkingGuy,889113373,1251,False,1206660807691526146
2022-02-25 19:07:43.306044,_TheWOAD,867316314,4389,False,1206660807691526146
2022-02-25 19:07:49.538821,SavannahRG513,842072562,911,False,1206660807691526146
2022-02-25 19:07:55.776066,stepstoolsarahx,836108096,6459,False,1206660807691526146
2022-02-25 19:08:01.983745,davemeltzerWON,799815672,269182,False,1206660807691526146
2022-02-25 19:08:08.200676,sammyguevara,775025786,193661,True,1206660807691526146
2022-02-25 19:08:14.408654,PsicosisOficial,774171360,23687,False,1206660807691526146
2022-02-25 19:08:20.635041,Colohue,773810575,9285,False,1206660807691526146
2022-02-25 19:08:26.869364,SeiyaMyName,768740256,1780,False,1206660807691526146
2022-02-25 19:08:33.105423,JPWARHORSE,754293710,40176,False,1206660807691526146
2022-02-25 19:08:39.322528,WWEStats,732948073,50044,False,1206660807691526146
2022-02-25 19:08:45.561625,briancagegmsi,637390557,103103,True,1206660807691526146
2022-02-25 19:08:51.811574,voiceswrestling,637328248,18970,False,1206660807691526146
2022-02-25 19:08:58.051030,rmorfnyc,620444483,7280,False,1206660807691526146
2022-02-25 19:09:04.254097,HaIeyanneee,612066710,681,False,1206660807691526146
2022-02-25 19:09:10.469669,AllisonIckes,600571265,299,False,1206660807691526146
2022-02-25 19:09:16.694634,Ortiz_Powerful,594072003,65167,True,1206660807691526146
2022-02-25 19:09:22.933718,gigidolin_wwe,580525652,104457,True,1206660807691526146
2022-02-25 19:09:29.162869,dsleon45,575554657,94835,True,1206660807691526146
2022-02-25 19:09:35.375945,Pariswrestling_,557939336,1197,False,1206660807691526146
2022-02-25 19:09:41.615741,RealJeffCobb,543194160,41540,False,1206660807691526146
2022-02-25 19:09:47.842822,RossForman1,540375496,2100,False,1206660807691526146
2022-02-25 19:09:54.094803,WWEBigE,533394907,947011,True,1206660807691526146
2022-02-25 19:10:00.309929,realrubysoho,529654692,377281,True,1206660807691526146
2022-02-25 19:10:06.544387,reasonjp,527025485,15792,False,1206660807691526146
2022-02-25 19:10:12.799519,HoganKnowsBest3,518113700,57003,True,1206660807691526146
2022-02-25 19:10:19.055330,CodyRhodes,516771605,1010036,True,1206660807691526146
2022-02-25 19:10:25.267687,WWESheamus,515722353,4789666,True,1206660807691526146
2022-02-25 19:10:31.466966,Pres10Vance,515085969,48123,True,1206660807691526146
2022-02-25 19:10:37.670892,MonroeJamison,506919069,4181,False,1206660807691526146
2022-02-25 19:10:43.906886,Santana_Proud,504699572,99967,True,1206660807691526146
2022-02-25 19:10:50.146383,RealTSteelz,503948621,21985,True,1206660807691526146
2022-02-25 19:10:56.357453,KDtdunn,503737577,313,False,1206660807691526146
2022-02-25 19:11:02.598564,stu_dos,502260026,52486,True,1206660807691526146
2022-02-25 19:11:08.807777,conniebomaye,495480649,2816,False,1206660807691526146
2022-02-25 19:11:15.018173,HazardF5,482813664,1697,False,1206660807691526146
2022-02-25 19:11:21.247120,NoelleFoley,480577832,203722,True,1206660807691526146
2022-02-25 19:11:27.495700,TheMattKnicks,471748983,4821,False,1206660807691526146
2022-02-25 19:11:33.695053,BASTARDPAC,467169923,610225,True,1206660807691526146
2022-02-25 19:11:39.901357,callmekrisstat,467130861,104270,True,1206660807691526146
2022-02-25 19:11:46.136669,TrevorDame,465687213,8678,False,1206660807691526146
2022-02-25 19:11:52.374035,BryanAMercer,464918014,371,False,1206660807691526146
2022-02-25 19:11:58.596640,DiamanteLAX,459924108,40994,True,1206660807691526146
2022-02-25 19:12:04.805571,sarahjoyshockey,453252068,10426,False,1206660807691526146
2022-02-25 19:12:11.035333,WrestleTalk_TV,448441609,77606,True,1206660807691526146
2022-02-25 19:12:17.294889,yeah_dats_mee,439465007,842,False,1206660807691526146
2022-02-25 19:12:23.528939,itsBayleyWWE,433804134,1676663,True,1206660807691526146
2022-02-25 19:12:29.805162,Polo_Palomino_,424472850,958,False,1206660807691526146
2022-02-25 19:12:36.015196,TashaXXRollins,419885604,6840,False,1206660807691526146
2022-02-25 19:12:42.251484,TomHannifan,411936401,116138,True,1206660807691526146
2022-02-25 19:12:48.466095,MikeJBknows,410867848,909,False,1206660807691526146
2022-02-25 19:12:54.690906,The_MJF,408051799,268166,True,1206660807691526146
2022-02-25 19:13:00.898206,real1,403198209,501954,True,1206660807691526146
2022-02-25 19:13:07.209428,TonyKhan,397823963,275477,True,1206660807691526146
2022-02-25 19:13:13.486975,SwayArcher,394966980,2208,False,1206660807691526146
2022-02-25 19:13:19.712979,thejbird904,394456094,16304,False,1206660807691526146
2022-02-25 19:13:25.945878,dhancock110,393416753,4190,False,1206660807691526146
2022-02-25 19:13:32.196344,ekillaah,378274725,4930,False,1206660807691526146
2022-02-25 19:13:38.400147,Mouse3911,377442176,7862,False,1206660807691526146
2022-02-25 19:13:44.660190,AliciaTaylorNXT,375934065,12169,True,1206660807691526146
